name	version	path	bytes	md5	package_url	remote_manifest_url
ReturnOfWarplanes	0.0.1	assets/res/raw-assets/18/185f25c6-d539-4ea7-8091-a98c97bd3681.manifest	234	9d70d2907673eb2e65d4521d2a040c1a	http://ifs.yonorummy.in/GameX/1.6.8.7/ReturnOfWarplanes	http://ifs.yonorummy.in/GameX/ReturnOfWarplanes/project.manifest
RewardsToday	0.0.1	assets/res/raw-assets/7d/7d36e207-0678-4229-bb8f-5e0befa27582.manifest	214	489bbbded48d74cf95407b9b600177fe	http://ifs.yonorummy.in/GameX/1.6.8.7/RewardsToday	http://ifs.yonorummy.in/GameX/RewardsToday/project.manifest
RisingMedusa	0.0.1	assets/res/raw-assets/a9/a93a4b6f-f0f6-4c27-805e-fdf726669e6c.manifest	214	680e148856d38d599058c0a4634d8bd1	http://ifs.yonorummy.in/GameX/1.6.8.7/RisingMedusa	http://ifs.yonorummy.in/GameX/RisingMedusa/project.manifest
RoarOfFlames	0.0.1	assets/res/raw-assets/aa/aad24d50-524f-41c9-8c83-82bad5f77472.manifest	214	17b9efade5ac23b0b82fcb89a06c8350	http://ifs.yonorummy.in/GameX/1.6.8.7/RoarOfFlames	http://ifs.yonorummy.in/GameX/RoarOfFlames/project.manifest
Roulette36	0.0.1	assets/res/raw-assets/97/975591d2-878f-4c37-9d9c-61f6dcaad6ef.manifest	206	883c116f27f60a6b1d3b8383e8100bbe	http://ifs.yonorummy.in/GameX/1.6.8.7/Roulette36	http://ifs.yonorummy.in/GameX/Roulette36/project.manifest
Rummy	0.0.1	assets/res/raw-assets/ae/ae4f5108-bce3-4de0-a117-f11f523a0fbb.manifest	186	24f3d80aa6a7b5aae430b9dd83e2bb22	http://ifs.yonorummy.in/GameX/1.6.8.7/Rummy	http://ifs.yonorummy.in/GameX/Rummy/project.manifest
SafariMystery	0.0.1	assets/res/raw-assets/a3/a3a04cf1-e82b-47a3-aa4e-0192686d416d.manifest	218	b0a8558356e2151d0630561a892cf903	http://ifs.yonorummy.in/GameX/1.6.8.7/SafariMystery	http://ifs.yonorummy.in/GameX/SafariMystery/project.manifest
SafariPrincess	0.0.1	assets/res/raw-assets/5e/5e3307e2-511c-4d1a-906c-b6faf1170498.manifest	220	173be5d52964b26cc677d6875ebeac53	http://ifs.yonorummy.in/GameX/1.6.8.7/SafariPrincess	http://ifs.yonorummy.in/GameX/SafariPrincess/project.manifest
SambaDrums	0.0.1	assets/res/raw-assets/e5/e5b4029b-7282-4002-8eac-4a042e653c37.manifest	206	7a834b97e08b0586ec6d3698363ac3b7	http://ifs.yonorummy.in/GameX/1.6.8.7/SambaDrums	http://ifs.yonorummy.in/GameX/SambaDrums/project.manifest
ScarabLinkCleora	0.0.1	assets/res/raw-assets/5e/5eb2e997-11d0-4016-a2f7-40b4d29d3a41.manifest	230	691baafcf97c7ec96d3a96ae72d40786	http://ifs.yonorummy.in/GameX/1.6.8.7/ScarabLinkCleora	http://ifs.yonorummy.in/GameX/ScarabLinkCleora/project.manifest
SerpentCrush	0.0.1	assets/res/raw-assets/07/0711cd30-ea49-4d56-9d08-1da548d84428.manifest	214	a71d9cbd62983c03858398fd5e56a976	http://ifs.yonorummy.in/GameX/1.6.8.7/SerpentCrush	http://ifs.yonorummy.in/GameX/SerpentCrush/project.manifest
SevenSForever	0.0.1	assets/res/raw-assets/ab/abce688d-54ed-4545-bc4b-6a82167ffe21.manifest	218	a10f52f422e5b8c0271e419a6515fbad	http://ifs.yonorummy.in/GameX/1.6.8.7/SevenSForever	http://ifs.yonorummy.in/GameX/SevenSForever/project.manifest
SevenTriple	0.0.1	assets/res/raw-assets/cb/cb231d43-0f96-4a18-8c47-e255db8843a7.manifest	210	355ccc57d9952416d95bf0e602096ce5	http://ifs.yonorummy.in/GameX/1.6.8.7/SevenTriple	http://ifs.yonorummy.in/GameX/SevenTriple/project.manifest
SevenUpDown	0.0.1	assets/res/raw-assets/45/45d692ee-0055-4c49-9dee-3fcc0093f921.manifest	210	e60f248a8a4e2d7856c9d59f0887619f	http://ifs.yonorummy.in/GameX/1.6.8.7/SevenUpDown	http://ifs.yonorummy.in/GameX/SevenUpDown/project.manifest
SharkHunt	0.0.1	assets/res/raw-assets/29/297a79ee-c658-4437-aec6-2e7f7e4da7cf.manifest	202	342f309215a634e8574415bd4df92476	http://ifs.yonorummy.in/GameX/1.6.8.7/SharkHunt	http://ifs.yonorummy.in/GameX/SharkHunt/project.manifest
ShinyDiamond777	0.0.1	assets/res/raw-assets/7a/7a32619f-24bf-43f8-9b67-58c2ca0020f5.manifest	226	ca78d4710d63380e6e3e40a8aee3f485	http://ifs.yonorummy.in/GameX/1.6.8.7/ShinyDiamond777	http://ifs.yonorummy.in/GameX/ShinyDiamond777/project.manifest
SimpleDollar2	0.0.1	assets/res/raw-assets/34/34499a9b-fc7c-4b20-b9bb-c3ae0c140b3c.manifest	218	3b48484405848817fe012392aa48dbce	http://ifs.yonorummy.in/GameX/1.6.8.7/SimpleDollar2	http://ifs.yonorummy.in/GameX/SimpleDollar2/project.manifest
SimpleDollar3	0.0.1	assets/res/raw-assets/22/22169d7d-24d7-4620-9e62-8e842f755377.manifest	218	3eeb365f967d8aeeda8418129cd4d83c	http://ifs.yonorummy.in/GameX/1.6.8.7/SimpleDollar3	http://ifs.yonorummy.in/GameX/SimpleDollar3/project.manifest
SlotIcon	0.0.1	assets/res/raw-assets/a3/a32ca070-9835-453c-a040-d55d49659203.manifest	200	d1affdf785c94a286f5e95ce71ed49d9	http://ifs.yonorummy.in/GameX/1.6.8.7/SlotIcon	http://ifs.yonorummy.in/GameX/SlotIcon/project.manifest
SpaceOrbs	0.0.1	assets/res/raw-assets/2a/2aef23db-15ee-497f-9349-c4c9dbc386f6.manifest	202	4fed03fb060ed8d44f97c3f2476b4615	http://ifs.yonorummy.in/GameX/1.6.8.7/SpaceOrbs	http://ifs.yonorummy.in/GameX/SpaceOrbs/project.manifest
SparkOfGenius	0.0.1	assets/res/raw-assets/ac/ac56970c-6c73-4be6-b32a-36be63c1b559.manifest	218	420b52fa1441e83a647400cda1faa956	http://ifs.yonorummy.in/GameX/1.6.8.7/SparkOfGenius	http://ifs.yonorummy.in/GameX/SparkOfGenius/project.manifest
StarlightPrincess	0.0.1	assets/res/raw-assets/c5/c56a5c2c-d6f2-41a9-8bd6-20a59f67308e.manifest	234	d82b57a4933fd8e4dc97eb444e0f7a46	http://ifs.yonorummy.in/GameX/1.6.8.7/StarlightPrincess	http://ifs.yonorummy.in/GameX/StarlightPrincess/project.manifest
Stormborn	0.0.1	assets/res/raw-assets/8e/8e135bca-c3ca-4e12-b9b3-8512c70b3f24.manifest	202	eec1a2710359de35b791a5d20be8427a	http://ifs.yonorummy.in/GameX/1.6.8.7/Stormborn	http://ifs.yonorummy.in/GameX/Stormborn/project.manifest
SugarBangBang	0.0.1	assets/res/raw-assets/82/822ed93b-78b0-4574-99a7-1bdb4c62f2ff.manifest	218	86ca186e1cdbe956f3bc363182eb718b	http://ifs.yonorummy.in/GameX/1.6.8.7/SugarBangBang	http://ifs.yonorummy.in/GameX/SugarBangBang/project.manifest
SugarRush1000	0.0.1	assets/res/raw-assets/ee/eed12067-e073-4d0c-8309-de56cb9af58b.manifest	218	a8f2c480cf34885f1b2390ec2202ed43	http://ifs.yonorummy.in/GameX/1.6.8.7/SugarRush1000	http://ifs.yonorummy.in/GameX/SugarRush1000/project.manifest
Super777	0.0.1	assets/res/raw-assets/e4/e41b5469-e5ea-4866-83df-8c1c224e070a.manifest	198	448af92b2ec410bbb48da1e7a8c36a9c	http://ifs.yonorummy.in/GameX/1.6.8.7/Super777	http://ifs.yonorummy.in/GameX/Super777/project.manifest
Super7772	0.0.1	assets/res/raw-assets/01/011232ef-e3c0-4f34-a88d-8ff5c19d8d23.manifest	202	bdadccfee67e90e213880bdee2179963	http://ifs.yonorummy.in/GameX/1.6.8.7/Super7772	http://ifs.yonorummy.in/GameX/Super7772/project.manifest
SuperAce	0.0.1	assets/res/raw-assets/25/2585352b-b1a7-4022-8976-fea744af42f8.manifest	198	d9cb0478258b20eda7b40fb4b36607f7	http://ifs.yonorummy.in/GameX/1.6.8.7/SuperAce	http://ifs.yonorummy.in/GameX/SuperAce/project.manifest
SuperAceDeluxe	0.0.1	assets/res/raw-assets/e2/e231f34b-3496-4e2e-baa6-34b8b027c51c.manifest	222	98011ea8a96758b97deff06069cad047	http://ifs.yonorummy.in/GameX/1.6.8.7/SuperAceDeluxe	http://ifs.yonorummy.in/GameX/SuperAceDeluxe/project.manifest
SuperFruitLink	0.0.1	assets/res/raw-assets/f9/f9152319-cb19-46fa-a1cf-333cac87072f.manifest	222	5b41b6be083087280afc106d74392c84	http://ifs.yonorummy.in/GameX/1.6.8.7/SuperFruitLink	http://ifs.yonorummy.in/GameX/SuperFruitLink/project.manifest
SuperNiubi	0.0.1	assets/res/raw-assets/41/41ace276-8da3-4782-99f2-d6869dacbac7.manifest	206	993ffef902a9ffc8ca8eee35e4192848	http://ifs.yonorummy.in/GameX/1.6.8.7/SuperNiubi	http://ifs.yonorummy.in/GameX/SuperNiubi/project.manifest
Symbiote	0.0.1	assets/res/raw-assets/97/971223db-a03d-4b2e-84b6-9dae9cc28a91.manifest	198	f8387f116135b62296a572e8700774b0	http://ifs.yonorummy.in/GameX/1.6.8.7/Symbiote	http://ifs.yonorummy.in/GameX/Symbiote/project.manifest
TableCommon	0.0.1	assets/res/raw-assets/4b/4b8a7547-042e-4881-bd0b-7a2f412c8eca.manifest	217	442f54046678ff46af0b1d7caa57c7ca	http://ifs.yonorummy.in/GameX/1.6.8.7/TableCommon	http://ifs.yonorummy.in/GameX/TableCommon/project.manifest
Taurus	0.0.1	assets/res/raw-assets/24/24bf34b7-116f-43fb-9972-a56d131c595f.manifest	196	b9665dc3a244ae3a7cddc15f68dc57e9	http://ifs.yonorummy.in/GameX/1.6.8.7/Taurus	http://ifs.yonorummy.in/GameX/Taurus/project.manifest
TeenPatti	0.0.1	assets/res/raw-assets/bb/bb94b1f2-81fa-41af-9a12-e282341c252a.manifest	202	e990ab9bde72a7e8b3f17dfb70169004	http://ifs.yonorummy.in/GameX/1.6.8.7/TeenPatti	http://ifs.yonorummy.in/GameX/TeenPatti/project.manifest
TheChronosphere	0.0.1	assets/res/raw-assets/f8/f836ca13-a720-4da3-b132-878f3d336b01.manifest	226	0fe31495372b3314a95f38ba139d32f8	http://ifs.yonorummy.in/GameX/1.6.8.7/TheChronosphere	http://ifs.yonorummy.in/GameX/TheChronosphere/project.manifest
TheCrypt	0.0.1	assets/res/raw-assets/e5/e5f64353-1b5d-4f26-8170-1b9303dae020.manifest	198	36c450a98ede72da75ef524b8375ea13	http://ifs.yonorummy.in/GameX/1.6.8.7/TheCrypt	http://ifs.yonorummy.in/GameX/TheCrypt/project.manifest
TheGhostRaider	0.0.1	assets/res/raw-assets/dc/dc88a649-004e-40e7-8417-7660ab6f9b3b.manifest	222	3766576c945e1c32c42db38c853889c8	http://ifs.yonorummy.in/GameX/1.6.8.7/TheGhostRaider	http://ifs.yonorummy.in/GameX/TheGhostRaider/project.manifest
ThePrideLands	0.0.1	assets/res/raw-assets/da/da50a3b4-0783-4c5e-8a2c-8db3495a15ef.manifest	218	60345e22e507bc4b0273248bac6376b5	http://ifs.yonorummy.in/GameX/1.6.8.7/ThePrideLands	http://ifs.yonorummy.in/GameX/ThePrideLands/project.manifest
ThorGodOfLightning	0.0.1	assets/res/raw-assets/cd/cd179bcb-31c5-493c-aaea-22ab13607876.manifest	238	7cd12ec5b13ca96f30fcdc223019f570	http://ifs.yonorummy.in/GameX/1.6.8.7/ThorGodOfLightning	http://ifs.yonorummy.in/GameX/ThorGodOfLightning/project.manifest
ThreeCrazyPiggies	0.0.1	assets/res/raw-assets/db/db5dd133-2c65-4038-9526-80b184d71315.manifest	234	a3ba199bd5c9e16d3f0a70aa7b05a246	http://ifs.yonorummy.in/GameX/1.6.8.7/ThreeCrazyPiggies	http://ifs.yonorummy.in/GameX/ThreeCrazyPiggies/project.manifest
Tower	0.0.1	assets/res/raw-assets/fe/fec53d0a-ddda-474b-853a-2fb043a2dfcb.manifest	186	ed90c95c4fee104cc4705b7d8e545e7b	http://ifs.yonorummy.in/GameX/1.6.8.7/Tower	http://ifs.yonorummy.in/GameX/Tower/project.manifest
Triple	0.0.1	assets/res/raw-assets/3a/3af95820-5b4e-441a-948a-2e249ab24521.manifest	190	a350855d3ff00255c28624215eb4a806	http://ifs.yonorummy.in/GameX/1.6.8.7/Triple	http://ifs.yonorummy.in/GameX/Triple/project.manifest
TutanKhaBoom	0.0.1	assets/res/raw-assets/d2/d26c3009-f50b-4db6-8f07-7294c104363b.manifest	214	43bf8a51821a9a1cb56c947ac683bc39	http://ifs.yonorummy.in/GameX/1.6.8.7/TutanKhaBoom	http://ifs.yonorummy.in/GameX/TutanKhaBoom/project.manifest
UltraAce	0.0.1	assets/res/raw-assets/9a/9a22b2f2-f6a4-4152-a08d-1e172e8dc4df.manifest	198	32874facf0f3c56263fe98a13b72ec96	http://ifs.yonorummy.in/GameX/1.6.8.7/UltraAce	http://ifs.yonorummy.in/GameX/UltraAce/project.manifest
UltraAceDeluxe	0.0.1	assets/res/raw-assets/d1/d1cf7c6e-75f7-4c37-a084-45f7e6337a15.manifest	222	75d933fd491ff1513c3fd5eb6ae598af	http://ifs.yonorummy.in/GameX/1.6.8.7/UltraAceDeluxe	http://ifs.yonorummy.in/GameX/UltraAceDeluxe/project.manifest
UnderseaPearl	0.0.1	assets/res/raw-assets/25/255ed77e-7022-4e77-9506-37e6847fdc28.manifest	218	4470fe27aa1b0f2a8ab6c6aacbd21145	http://ifs.yonorummy.in/GameX/1.6.8.7/UnderseaPearl	http://ifs.yonorummy.in/GameX/UnderseaPearl/project.manifest
Uno	0.0.1	assets/res/raw-assets/86/86095591-5af7-4184-9527-335f40773578.manifest	178	48e6f1189f1276ccae949508be171d67	http://ifs.yonorummy.in/GameX/1.6.8.7/Uno	http://ifs.yonorummy.in/GameX/Uno/project.manifest
UonoHammer	0.0.1	assets/res/raw-assets/70/70f91277-5a95-44b1-9ecf-71600e58e2ac.manifest	206	8748173b27dbca358a991f35f87c5d40	http://ifs.yonorummy.in/GameX/1.6.8.7/UonoHammer	http://ifs.yonorummy.in/GameX/UonoHammer/project.manifest
UonoScratch	0.0.1	assets/res/raw-assets/b4/b4873f64-3294-483f-9fa4-aaa58e62a55d.manifest	210	9b00351381e48a68d396a2dd0c75c5ac	http://ifs.yonorummy.in/GameX/1.6.8.7/UonoScratch	http://ifs.yonorummy.in/GameX/UonoScratch/project.manifest
UonoVerify	0.0.1	assets/res/raw-assets/f0/f08bb9e7-aecf-4e15-b50c-c8efa4dca527.manifest	212	3e085cbe941f7e664727e85317080561	http://ifs.yonorummy.in/GameX/1.6.8.7/UonoVerify	http://ifs.yonorummy.in/GameX/UonoVerify/project.manifest
Vip	0.0.1	assets/res/raw-assets/92/9238f021-59c1-4b7b-a3ac-3be0c776fbb0.manifest	184	4b5cc890b5607e098fd4168aec5e6d6a	http://ifs.yonorummy.in/GameX/1.6.8.7/Vip	http://ifs.yonorummy.in/GameX/Vip/project.manifest
VolcanicTiki	0.0.1	assets/res/raw-assets/2d/2dee90a9-0ec5-4524-9643-530b2cf252d9.manifest	214	323e38a84d2b87fdba3ab042ff3297bf	http://ifs.yonorummy.in/GameX/1.6.8.7/VolcanicTiki	http://ifs.yonorummy.in/GameX/VolcanicTiki/project.manifest
WildAce	0.0.1	assets/res/raw-assets/80/809f9773-b8b0-409f-8f39-be17bc13dc8a.manifest	194	7b7bab753b703c4da262e313827650e9	http://ifs.yonorummy.in/GameX/1.6.8.7/WildAce	http://ifs.yonorummy.in/GameX/WildAce/project.manifest
WildApe	0.0.1	assets/res/raw-assets/70/70f3e0df-280e-43fe-bf30-79f68f0f6a33.manifest	194	25d503c0653093f7b0725e930390b67c	http://ifs.yonorummy.in/GameX/1.6.8.7/WildApe	http://ifs.yonorummy.in/GameX/WildApe/project.manifest
WildBandito	0.0.1	assets/res/raw-assets/f1/f1266658-2b3d-421e-932b-57666db094ea.manifest	210	5aa0bf1a3be60c35afa0cfdabfc837f5	http://ifs.yonorummy.in/GameX/1.6.8.7/WildBandito	http://ifs.yonorummy.in/GameX/WildBandito/project.manifest
WildBountyShowdown	0.0.1	assets/res/raw-assets/17/17f7f037-2ae2-4234-b6d1-7ffda73f912e.manifest	238	9f2d1f58a1b43b32f5273e09a8a906aa	http://ifs.yonorummy.in/GameX/1.6.8.7/WildBountyShowdown	http://ifs.yonorummy.in/GameX/WildBountyShowdown/project.manifest
WildParadise	0.0.1	assets/res/raw-assets/04/04bd0ae4-36c6-4251-9992-3284d8afdf6e.manifest	214	711deae18721965d114f5d2b28972fc9	http://ifs.yonorummy.in/GameX/1.6.8.7/WildParadise	http://ifs.yonorummy.in/GameX/WildParadise/project.manifest
WildSpin	0.0.1	assets/res/raw-assets/05/0511e1fe-d164-4460-b4e9-59f9e96fe10e.manifest	198	afb57e28cfd92e113faa64fc06a2e618	http://ifs.yonorummy.in/GameX/1.6.8.7/WildSpin	http://ifs.yonorummy.in/GameX/WildSpin/project.manifest
WinginitRock	0.0.1	assets/res/raw-assets/a7/a72cd3f4-cf62-4c71-a474-eff5f16185b7.manifest	214	072bab054f2827247e8427d4914e0644	http://ifs.yonorummy.in/GameX/1.6.8.7/WinginitRock	http://ifs.yonorummy.in/GameX/WinginitRock/project.manifest
WingoLottery	0.0.1	assets/res/raw-assets/c2/c234305b-d9aa-46c7-b942-edd2b6c9ba59.manifest	214	6458514ac664bc5d707e0a4413b9841c	http://ifs.yonorummy.in/GameX/1.6.8.7/WingoLottery	http://ifs.yonorummy.in/GameX/WingoLottery/project.manifest
WolfMoonLink	0.0.1	assets/res/raw-assets/3d/3db8967a-c614-49d7-9621-637e22f53981.manifest	214	45df3865264d6fdc490d29ac0ddd7fbc	http://ifs.yonorummy.in/GameX/1.6.8.7/WolfMoonLink	http://ifs.yonorummy.in/GameX/WolfMoonLink/project.manifest
WuKong	0.0.1	assets/res/raw-assets/bd/bd016f27-7ffa-4f56-b1ac-942626760b26.manifest	190	bdf5121d3e0ee76a84a7df0d8cb75358	http://ifs.yonorummy.in/GameX/1.6.8.7/WuKong	http://ifs.yonorummy.in/GameX/WuKong/project.manifest
Xerxes	0.0.1	assets/res/raw-assets/c6/c67626ed-6295-499e-a6c0-a1b0e9e8a0e5.manifest	193	fe50b469e56c0862a7a5798b11faec33	http://ifs.yonorummy.in/GameX/1.6.8.7/Xerxes	http://ifs.yonorummy.in/GameX/Xerxes/project.manifest
YakuzaHonor	0.0.1	assets/res/raw-assets/b4/b48de42b-282d-471a-9964-4da542c8ff10.manifest	210	a2ba9d9d64ccf390d21e8460d116e806	http://ifs.yonorummy.in/GameX/1.6.8.7/YakuzaHonor	http://ifs.yonorummy.in/GameX/YakuzaHonor/project.manifest
Zeppelin	0.0.1	assets/res/raw-assets/19/19767f34-e96e-4fd0-bdac-7914f3d0c9cf.manifest	198	6e4f57ed8d6d6a1a2663eedb5433e1ab	http://ifs.yonorummy.in/GameX/1.6.8.7/Zeppelin	http://ifs.yonorummy.in/GameX/Zeppelin/project.manifest
Zeus1	0.0.1	assets/res/raw-assets/5a/5a26085e-62a9-4f33-8bdf-413ca1bb4e14.manifest	186	ead0f6857eb21012843167ad170132e0	http://ifs.yonorummy.in/GameX/1.6.8.7/Zeus1	http://ifs.yonorummy.in/GameX/Zeus1/project.manifest
Zeus2	0.0.1	assets/res/raw-assets/fb/fb1d2b6b-f0bd-4f02-8acd-792fe6196440.manifest	186	4338856fc6f655b707179695c8e8566d	http://ifs.yonorummy.in/GameX/1.6.8.7/Zeus2	http://ifs.yonorummy.in/GameX/Zeus2/project.manifest
Zeus3	0.0.1	assets/res/raw-assets/66/66c47899-5e14-42eb-a8a5-a0a311cf1273.manifest	186	ecab8389793be58a9ebaf7aef1f1d52f	http://ifs.yonorummy.in/GameX/1.6.8.7/Zeus3	http://ifs.yonorummy.in/GameX/Zeus3/project.manifest
hwfish918	0.0.1	assets/res/raw-assets/fc/fc8921b9-b509-4aa9-8d9d-0e3f2444c60d.manifest	202	063299c5ae8fad8cfd22906937c3032e	http://ifs.yonorummy.in/GameX/1.6.8.7/hwfish918	http://ifs.yonorummy.in/GameX/hwfish918/project.manifest
lhdz	0.0.1	assets/res/raw-assets/99/99d32e12-d611-45c5-b46b-90c424234d30.manifest	182	fe3bc23494f9acb21717ba701258cfbe	http://ifs.yonorummy.in/GameX/1.6.8.7/lhdz	http://ifs.yonorummy.in/GameX/lhdz/project.manifest
