path	name	localized_name	version	package_url	remote_manifest_url
assets/res/raw-assets/de/de4d2d68-6ce9-4981-8c35-e8f7b66c34f9.manifest	Aviatrix	Aviatrix	0.0.1	http://ifs.yonorummy.in/GameX/1.6.8.7/Aviatrix	http://ifs.yonorummy.in/GameX/Aviatrix/project.manifest
assets/res/raw-assets/df/dfda441b-35d8-4799-8f65-74da8de1b091.manifest	FortuneLakshmi	FortuneLakshmi	0.0.1	http://ifs.yonorummy.in/GameX/1.6.8.7/FortuneLakshmi	http://ifs.yonorummy.in/GameX/FortuneLakshmi/project.manifest
assets/res/raw-assets/df/dfeaefd1-8b8d-465e-bc18-095ef68d647a.manifest	MoneyPot	MoneyPot	0.0.1	http://ifs.yonorummy.in/GameX/1.6.8.7/MoneyPot	http://ifs.yonorummy.in/GameX/MoneyPot/project.manifest
assets/res/raw-assets/e0/e0003ff9-7af0-4219-ab74-8e683823e79a.manifest	DragonHatch3	DragonHatch3	0.0.1	http://ifs.yonorummy.in/GameX/1.6.8.7/DragonHatch3	http://ifs.yonorummy.in/GameX/DragonHatch3/project.manifest
assets/res/raw-assets/e0/e0240628-5885-4952-a3e0-9142c667ad82.manifest	Jhandimunda	Jhandimunda	0.0.1	http://ifs.yonorummy.in/GameX/1.6.8.7/Jhandimunda	http://ifs.yonorummy.in/GameX/Jhandimunda/project.manifest
assets/res/raw-assets/e0/e08fcf90-fc11-4c71-93af-97225bebc2ae.manifest	BuyCard	大厅BuyCard	0.0.1	http://ifs.yonorummy.in/GameX/1.6.8.7/BuyCard	http://ifs.yonorummy.in/GameX/BuyCard/project.manifest
assets/res/raw-assets/e1/e19be600-e1f7-4910-8684-042f6250afff.manifest	HoneyMoney	HoneyMoney	0.0.1	http://ifs.yonorummy.in/GameX/1.6.8.7/HoneyMoney	http://ifs.yonorummy.in/GameX/HoneyMoney/project.manifest
assets/res/raw-assets/e2/e231f34b-3496-4e2e-baa6-34b8b027c51c.manifest	SuperAceDeluxe	SuperAceDeluxe	0.0.1	http://ifs.yonorummy.in/GameX/1.6.8.7/SuperAceDeluxe	http://ifs.yonorummy.in/GameX/SuperAceDeluxe/project.manifest
assets/res/raw-assets/e4/e41b5469-e5ea-4866-83df-8c1c224e070a.manifest	Super777	Super777	0.0.1	http://ifs.yonorummy.in/GameX/1.6.8.7/Super777	http://ifs.yonorummy.in/GameX/Super777/project.manifest
assets/res/raw-assets/e4/e451d7ec-18f1-4722-8c2e-b2839b708f7f.manifest	Mine3D	Mine3D	0.0.1	http://ifs.yonorummy.in/GameX/1.6.8.7/Mine3D	http://ifs.yonorummy.in/GameX/Mine3D/project.manifest
assets/res/raw-assets/e5/e5a1b11e-2b88-4c09-a77c-cf2e4276cfc0.manifest	DafuFish	DafuFish	0.0.1	http://ifs.yonorummy.in/GameX/1.6.8.7/DafuFish	http://ifs.yonorummy.in/GameX/DafuFish/project.manifest
assets/res/raw-assets/e5/e5b4029b-7282-4002-8eac-4a042e653c37.manifest	SambaDrums	SambaDrums	0.0.1	http://ifs.yonorummy.in/GameX/1.6.8.7/SambaDrums	http://ifs.yonorummy.in/GameX/SambaDrums/project.manifest
assets/res/raw-assets/e5/e5f64353-1b5d-4f26-8170-1b9303dae020.manifest	TheCrypt	TheCrypt	0.0.1	http://ifs.yonorummy.in/GameX/1.6.8.7/TheCrypt	http://ifs.yonorummy.in/GameX/TheCrypt/project.manifest
assets/res/raw-assets/e7/e74be989-1d0a-45e8-8ef6-82dae200afc1.manifest	PharaohsFortune	法老宝藏	0.0.1	http://ifs.yonorummy.in/GameX/1.6.8.7/PharaohsFortune	http://ifs.yonorummy.in/GameX/PharaohsFortune/project.manifest
assets/res/raw-assets/e8/e831a809-0157-4191-ae29-b42b4c6b88b6.manifest	Archer	弓箭手	0.0.1	http://ifs.yonorummy.in/GameX/1.6.8.7/Archer	http://ifs.yonorummy.in/GameX/Archer/project.manifest
assets/res/raw-assets/ea/ea4f08f9-5bf9-4eb7-8d3a-cf3651ab0d15.manifest	GoldenWest	GoldenWest	0.0.1	http://ifs.yonorummy.in/GameX/1.6.8.7/GoldenWest	http://ifs.yonorummy.in/GameX/GoldenWest/project.manifest
assets/res/raw-assets/ec/ec097336-7c17-4fe1-a370-15f5c49a7aaa.manifest	FishMaster	FishMaster	0.0.1	http://ifs.yonorummy.in/GameX/1.6.8.7/FishMaster	http://ifs.yonorummy.in/GameX/FishMaster/project.manifest
assets/res/raw-assets/ec/ece1bf8c-2ca1-4612-8222-5c8d0ab419e2.manifest	DeluxeWheel	DeluxeWheel	0.0.1	http://ifs.yonorummy.in/GameX/1.6.8.7/DeluxeWheel	http://ifs.yonorummy.in/GameX/DeluxeWheel/project.manifest
assets/res/raw-assets/ed/ed252393-b6db-49ca-b016-4d8c39453993.manifest	CoinVolcano	CoinVolcano	0.0.1	http://ifs.yonorummy.in/GameX/1.6.8.7/CoinVolcano	http://ifs.yonorummy.in/GameX/CoinVolcano/project.manifest
assets/res/raw-assets/ee/eed12067-e073-4d0c-8309-de56cb9af58b.manifest	SugarRush1000	SugarRush1000	0.0.1	http://ifs.yonorummy.in/GameX/1.6.8.7/SugarRush1000	http://ifs.yonorummy.in/GameX/SugarRush1000/project.manifest
assets/res/raw-assets/ef/ef587cc4-ad53-4f66-b943-a9b9f81420d8.manifest	Crazy7772	Crazy7772	0.0.1	http://ifs.yonorummy.in/GameX/1.6.8.7/Crazy7772	http://ifs.yonorummy.in/GameX/Crazy7772/project.manifest
assets/res/raw-assets/f0/f08bb9e7-aecf-4e15-b50c-c8efa4dca527.manifest	UonoVerify	大厅UonoVerify	0.0.1	http://ifs.yonorummy.in/GameX/1.6.8.7/UonoVerify	http://ifs.yonorummy.in/GameX/UonoVerify/project.manifest
assets/res/raw-assets/f1/f1266658-2b3d-421e-932b-57666db094ea.manifest	WildBandito	WildBandito	0.0.1	http://ifs.yonorummy.in/GameX/1.6.8.7/WildBandito	http://ifs.yonorummy.in/GameX/WildBandito/project.manifest
assets/res/raw-assets/f1/f1aaf42d-2bb1-437a-8197-f14a0aaa9753.manifest	CandyRush3	CandyRush3	0.0.1	http://ifs.yonorummy.in/GameX/1.6.8.7/CandyRush3	http://ifs.yonorummy.in/GameX/CandyRush3/project.manifest
assets/res/raw-assets/f3/f34c8622-598a-437d-baf1-0099bbc368aa.manifest	Alibaba	阿里巴巴四十大盗	0.0.1	http://ifs.yonorummy.in/GameX/1.6.8.7/Alibaba	http://ifs.yonorummy.in/GameX/Alibaba/project.manifest
assets/res/raw-assets/f3/f3ab472a-b55e-4386-9728-ee363083f591.manifest	BoxingKing	BoxingKing	0.0.1	http://ifs.yonorummy.in/GameX/1.6.8.7/BoxingKing	http://ifs.yonorummy.in/GameX/BoxingKing/project.manifest
assets/res/raw-assets/f4/f4c06640-9fdc-4e34-8303-a1cdb3c10e9b.manifest	NightfallHunting	NightfallHunting	0.0.1	http://ifs.yonorummy.in/GameX/1.6.8.7/NightfallHunting	http://ifs.yonorummy.in/GameX/NightfallHunting/project.manifest
assets/res/raw-assets/f4/f4f74228-c4df-4f97-b547-55618b1d0719.manifest	FortuneGems500	FortuneGems500	0.0.1	http://ifs.yonorummy.in/GameX/1.6.8.7/FortuneGems500	http://ifs.yonorummy.in/GameX/FortuneGems500/project.manifest
assets/res/raw-assets/f6/f6eaa76e-cbfb-4fba-8a4e-c4822c4c0b98.manifest	PowerOfTheKraken	PowerOfTheKraken	0.0.1	http://ifs.yonorummy.in/GameX/1.6.8.7/PowerOfTheKraken	http://ifs.yonorummy.in/GameX/PowerOfTheKraken/project.manifest
assets/res/raw-assets/f8/f836ca13-a720-4da3-b132-878f3d336b01.manifest	TheChronosphere	TheChronosphere	0.0.1	http://ifs.yonorummy.in/GameX/1.6.8.7/TheChronosphere	http://ifs.yonorummy.in/GameX/TheChronosphere/project.manifest
assets/res/raw-assets/f8/f87a203c-803e-4440-ae94-cb6b66592911.manifest	GreatGoldGra	GreatGoldGra	0.0.1	http://ifs.yonorummy.in/GameX/1.6.8.7/GreatGoldGra	http://ifs.yonorummy.in/GameX/GreatGoldGra/project.manifest
assets/res/raw-assets/f8/f87f1410-22bb-475c-9514-9e8a0ab95c39.manifest	JiJieHaoFish	JiJieHaoFish	0.0.1	http://ifs.yonorummy.in/GameX/1.6.8.7/JiJieHaoFish	http://ifs.yonorummy.in/GameX/JiJieHaoFish/project.manifest
assets/res/raw-assets/f9/f9152319-cb19-46fa-a1cf-333cac87072f.manifest	SuperFruitLink	SuperFruitLink	0.0.1	http://ifs.yonorummy.in/GameX/1.6.8.7/SuperFruitLink	http://ifs.yonorummy.in/GameX/SuperFruitLink/project.manifest
assets/res/raw-assets/f9/f99abf2e-5915-4fb5-8547-8179a2646914.manifest	BananaBonanza	BananaBonanza	0.0.1	http://ifs.yonorummy.in/GameX/1.6.8.7/BananaBonanza	http://ifs.yonorummy.in/GameX/BananaBonanza/project.manifest
assets/res/raw-assets/fb/fb1d2b6b-f0bd-4f02-8acd-792fe6196440.manifest	Zeus2	Zeus2	0.0.1	http://ifs.yonorummy.in/GameX/1.6.8.7/Zeus2	http://ifs.yonorummy.in/GameX/Zeus2/project.manifest
assets/res/raw-assets/fc/fc8921b9-b509-4aa9-8d9d-0e3f2444c60d.manifest	hwfish918	hwfish918	0.0.1	http://ifs.yonorummy.in/GameX/1.6.8.7/hwfish918	http://ifs.yonorummy.in/GameX/hwfish918/project.manifest
assets/res/raw-assets/fc/fce6d79e-7806-4a18-92f3-a576fbbc5da2.manifest	JiJieHaoFish2	JiJieHaoFish2	0.0.1	http://ifs.yonorummy.in/GameX/1.6.8.7/JiJieHaoFish2	http://ifs.yonorummy.in/GameX/JiJieHaoFish2/project.manifest
assets/res/raw-assets/fd/fd16dd45-57c6-4e56-a255-97b2d5027b67.manifest	PowerUpLink	PowerUpLink	0.0.1	http://ifs.yonorummy.in/GameX/1.6.8.7/PowerUpLink	http://ifs.yonorummy.in/GameX/PowerUpLink/project.manifest
assets/res/raw-assets/fd/fd9a45f1-7dc1-4b45-9956-85ac883f35ef.manifest	BakingMaster	BakingMaster	0.0.1	http://ifs.yonorummy.in/GameX/1.6.8.7/BakingMaster	http://ifs.yonorummy.in/GameX/BakingMaster/project.manifest
assets/res/raw-assets/fe/fe892b77-a7c2-4121-bb45-d4ffaf740fbd.manifest	JungleGaint	JungleGaint	0.0.1	http://ifs.yonorummy.in/GameX/1.6.8.7/JungleGaint	http://ifs.yonorummy.in/GameX/JungleGaint/project.manifest
assets/res/raw-assets/fe/fec53d0a-ddda-474b-853a-2fb043a2dfcb.manifest	Tower	Tower	0.0.1	http://ifs.yonorummy.in/GameX/1.6.8.7/Tower	http://ifs.yonorummy.in/GameX/Tower/project.manifest
